business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
"St. Xavier's College, Simdega",PG,Christian college,Christian college,835223,Jharkhand Circle,Ranchi Region,Ranchi Division,"Simdega SO, Bagdega BO, Basain BO",+91 99316 99162,http://www.sxcsim.ac.in/,4.1,127.0,"Samtoli, Simdega, Jharkhand 835223",Samtoli,22.618907999999998,84.48031,ChIJZ7uR33-cijkRRVvsTAagYpM,https://www.google.com/maps/place/?q=place_id:ChIJZ7uR33-cijkRRVvsTAagYpM,part_390,2026-09-20 20:19:47,2468
Women's college simdega,PG,College,College,835223,Jharkhand Circle,Ranchi Region,Ranchi Division,"Simdega SO, Bagdega BO, Basain BO",N/A,N/A,3.9,,"JG94+5RX, Saldega Rd, near Saldega, Saldega, Simdega, Jharkhand 835223",Saldega,22.6179757,84.50711179999999,ChIJK3-qYzidijkRfGFJQ4TIhWo,https://www.google.com/maps/place/?q=place_id:ChIJK3-qYzidijkRfGFJQ4TIhWo,part_390,2026-09-20 20:19:47,2469
DCP PAYING GUEST HOUSE,PG,Housing society,Housing society,835223,Jharkhand Circle,Ranchi Region,Ranchi Division,"Simdega SO, Bagdega BO, Basain BO",N/A,N/A,,,"V4CJ+C2C, Bartoli, Chhattisgarh 496331",835223,22.871056,84.1300177,ChIJwanwfQBnijkR2NAOTabEMNM,https://www.google.com/maps/place/?q=place_id:ChIJwanwfQBnijkR2NAOTabEMNM,part_390,2026-09-20 20:19:47,2470
Hotel Antra,PG,Restaurant,Restaurant,835223,Jharkhand Circle,Ranchi Region,Ranchi Division,"Simdega SO, Bagdega BO, Basain BO",+91 79743 51828,N/A,3.7,,"HFPW+5WR, Khairantoli, Jharkhand 835223",835223,22.585482799999998,84.49725169999999,ChIJsXd_qG-dijkRcWZxeQCEris,https://www.google.com/maps/place/?q=place_id:ChIJsXd_qG-dijkRcWZxeQCEris,part_390,2026-09-20 20:19:47,2471
Faiza Lodge PG,PG,Lodge,Lodge,835223,Jharkhand Circle,Ranchi Region,Ranchi Division,"Simdega SO, Bagdega BO, Basain BO",N/A,N/A,,,"HFRW+CH4, Khairantoli, Jharkhand 835223",835223,22.5910074,84.4964615,ChIJ_3HNhdydijkRIPvmjq8CQjs,https://www.google.com/maps/place/?q=place_id:ChIJ_3HNhdydijkRIPvmjq8CQjs,part_390,2026-09-20 20:19:47,2472
PG Cafe Wala,PG,Internet cafe,Internet cafe,835224,Jharkhand Circle,Ranchi Region,Ranchi Division,"Sisai SO Gumla, Arko BO, Bargaon BO",+91 91536 09928,N/A,5.0,15.0,"Jashpur Rd, near Agro Park, Gokul Nagar, Gumla, Jharkhand 835207",Gokul Nagar,23.032023799999997,84.5398907,ChIJ-4t3R4jpijkRYod2sdh-x9E,https://www.google.com/maps/place/?q=place_id:ChIJ-4t3R4jpijkRYod2sdh-x9E,part_390,2026-09-20 20:20:28,6160
"K.O College, Gumla",PG,Government college,Government college,835224,Jharkhand Circle,Ranchi Region,Ranchi Division,"Sisai SO Gumla, Arko BO, Bargaon BO",+91 91993 24517,http://www.kocollegegumla.ac.in/,4.0,456.0,"Simdega Road, Gumla, Pugu, Jharkhand 835220",835224,23.032065799999998,84.56684059999999,ChIJ_dG4IKHpijkRj3oNJEqgy8Y,https://www.google.com/maps/place/?q=place_id:ChIJ_dG4IKHpijkRj3oNJEqgy8Y,part_390,2026-09-20 20:20:28,6161
Luxury PG for Boys Sidrol,PG,Boys' hostel,Boys' hostel,835224,Jharkhand Circle,Ranchi Region,Ranchi Division,"Sisai SO Gumla, Arko BO, Bargaon BO",+91 77669 03249,N/A,4.3,19.0,"PEPSI Distributor Center, AT & PO, near Jora Mandir, Sidroll, Ranchi, Jharkhand 834010",Namkum,23.3108644,85.3926465,ChIJa-TwP7cd9TkR8hTkPt77TnM,https://www.google.com/maps/place/?q=place_id:ChIJa-TwP7cd9TkR8hTkPt77TnM,part_390,2026-09-20 20:20:29,6162
Seth Shree Girls' Hostel,PG,Girls' hostel,Girls' hostel,835224,Jharkhand Circle,Ranchi Region,Ranchi Division,"Sisai SO Gumla, Arko BO, Bargaon BO",+91 82920 15724,N/A,4.9,58.0,"New Bank Colony St, Steel Gate, Lohar Kulli, Saraidhella, Dhanbad, Jharkhand 826007","Steel Gate, Lohar Kulli",23.8140975,86.4602841,ChIJWwF_PE299jkRrcTbeROo0PE,https://www.google.com/maps/place/?q=place_id:ChIJWwF_PE299jkRrcTbeROo0PE,part_390,2026-09-20 20:20:29,6163
"New PG Resident Hostel, CIP",PG,Student dormitory,Student dormitory,835224,Jharkhand Circle,Ranchi Region,Ranchi Division,"Sisai SO Gumla, Arko BO, Bargaon BO",N/A,N/A,4.2,71.0,"C8J9+XWQ, Kanke, Jharkhand 834006",835224,23.432466299999998,85.3198547,ChIJLd2mQ-fm9DkR4J7CqthfzRg,https://www.google.com/maps/place/?q=place_id:ChIJLd2mQ-fm9DkR4J7CqthfzRg,part_390,2026-09-20 20:20:29,6164
